2026.05.19 - 12.39.46

creationTime:Wed Apr 01 00:00:00 UTC 2026-Wed Apr 01 23:59:59 UTC 2026 ,messageType:FPL 
Direction	 Temps de Création	 Prio	 FamilyId	 Destinataires	 First Recipient Address	 FilTim	 Origine	 Circuit	 EMID	 IMID	 Incomplete Pathname	 IPM Identificateur	 Type	 First Reported Recipient	 Code du Motif	 Code de Diagnostic	 Texte
Output	 2026-04-01 00:49:00.315	 FF	 /PRMD=K/ADMD=ICAO/C=XX/;SLCAMHS040100485800748734	 [DRRNYDYX  DRRRFDPB]	 DRRNYDYX	 011248	 DAAGDAHX	 TOPSKY-ATC	 SLT0141	 384.1775004540.176	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:49:02.455	 FF	 /PRMD=K/ADMD=ICAO/C=XX/;SLCAMHS040100485800748734	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011248	 DAAGDAHX	 ALGER	 NAA0218	 384.1775004540.176	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:49:26.731	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401004925Z-1711	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011249	 DFFDFDPA	 ALGER	 NAA0219	 384.1775004566.183	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:49:27.935	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401004925Z-1712	 [DRRRFDPB]	 DRRRFDPB	 011249	 DFFDFDPA	 TOPSKY-ATC	 SLT0144	 384.1775004567.187	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:49:29.676	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401004925Z-1712	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011249	 DFFDFDPA	 ALGER	 NAA0220	 384.1775004567.187	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:49:31.848	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401004930Z-1715	 [DRRRFDPB]	 DRRRFDPB	 011249	 DFFDFDPA	 TOPSKY-ATC	 SLT0147	 384.1775004571.198	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:49:32.618	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401004930Z-1715	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011249	 DFFDFDPA	 ALGER	 NAA0221	 384.1775004571.198	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:49:35.563	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401004930Z-1714	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011249	 DFFDFDPA	 ALGER	 NAA0222	 384.1775004574.206	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:51:02.053	 FF	 341.1775004662.1	 [GQNNFDPA]	 GQNNFDPA	 011250	 DRRRFDPB	  	 LST3429	 341.1775004662.1	 	  	 FPL	   	   	   	 (FPL-CRL872/A5317-IS-A339/H-SDE1GHIJ1J2J3J5M1P2RWXYZ/LB1D1-DBBB0010-N0481F360 TYE DCT SEMEB PAMPA BOSKO/N0474F380 UMOVO DCT LIKEM DCT OG UR866 NUSUR DCT SONKO UR866 SOLMA DCT AMSEN UR866 DELIX DCT BULIS DCT MABAP/N0463F400 UR722 SAK UG5 KORIS DCT SVL N10 HIJ Z230 TLD N858 DGO L176 CEGAM/N0464F340 L176 LUSEM DCT LULUT/N0431F280 DCT TUDRA DCT BEVOL UT158 AMB DCT-LFPO0637 LFPG-PBN/A1B2B3B5C1D1L1S2 NAV/RNP2 RNP1 DAT/1FANS2PDC SUR/260B RSP180 DOF/260401 REG/FHKYS EET/DRRR0050 SEL/BKGJ CODE/39AB12 RVR/075 OPR/CRL)
Output	 2026-04-01 00:51:02.089	 FF	 341.1775004662.1	 [GQNNFDPA]	 GQNNFDPA	 011250	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401005102Z-0000:previd=341.1775004662.1	 341.1775004662.1	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:51:02.15	 FF	 341.1775004662.2	 [GQNNFDPB]	 GQNNFDPB	 011250	 DRRRFDPB	  	 LST3430	 341.1775004662.2	 	  	 FPL	   	   	   	 (FPL-CRL872/A5317-IS-A339/H-SDE1GHIJ1J2J3J5M1P2RWXYZ/LB1D1-DBBB0010-N0481F360 TYE DCT SEMEB PAMPA BOSKO/N0474F380 UMOVO DCT LIKEM DCT OG UR866 NUSUR DCT SONKO UR866 SOLMA DCT AMSEN UR866 DELIX DCT BULIS DCT MABAP/N0463F400 UR722 SAK UG5 KORIS DCT SVL N10 HIJ Z230 TLD N858 DGO L176 CEGAM/N0464F340 L176 LUSEM DCT LULUT/N0431F280 DCT TUDRA DCT BEVOL UT158 AMB DCT-LFPO0637 LFPG-PBN/A1B2B3B5C1D1L1S2 NAV/RNP2 RNP1 DAT/1FANS2PDC SUR/260B RSP180 DOF/260401 REG/FHKYS EET/DRRR0050 SEL/BKGJ CODE/39AB12 RVR/075 OPR/CRL)
Output	 2026-04-01 00:51:02.166	 FF	 341.1775004662.2	 [GQNNFDPB]	 GQNNFDPB	 011250	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401005102Z-0001:previd=341.1775004662.2	 341.1775004662.2	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:51:02.207	 FF	 341.1775004662.3	 [GQNNZQZX]	 GQNNZQZX	 011250	 DRRRFDPB	  	 LST3431	 341.1775004662.3	 	  	 FPL	   	   	   	 (FPL-CRL872/A5317-IS-A339/H-SDE1GHIJ1J2J3J5M1P2RWXYZ/LB1D1-DBBB0010-N0481F360 TYE DCT SEMEB PAMPA BOSKO/N0474F380 UMOVO DCT LIKEM DCT OG UR866 NUSUR DCT SONKO UR866 SOLMA DCT AMSEN UR866 DELIX DCT BULIS DCT MABAP/N0463F400 UR722 SAK UG5 KORIS DCT SVL N10 HIJ Z230 TLD N858 DGO L176 CEGAM/N0464F340 L176 LUSEM DCT LULUT/N0431F280 DCT TUDRA DCT BEVOL UT158 AMB DCT-LFPO0637 LFPG-PBN/A1B2B3B5C1D1L1S2 NAV/RNP2 RNP1 DAT/1FANS2PDC SUR/260B RSP180 DOF/260401 REG/FHKYS EET/DRRR0050 SEL/BKGJ CODE/39AB12 RVR/075 OPR/CRL)
Output	 2026-04-01 00:51:02.222	 FF	 341.1775004662.3	 [GQNNZQZX]	 GQNNZQZX	 011250	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401005102Z-0002:previd=341.1775004662.3	 341.1775004662.3	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:51:02.254	 FF	 341.1775004662.4	 [GQNNZIZX]	 GQNNZIZX	 011250	 DRRRFDPB	  	 LST3432	 341.1775004662.4	 	  	 FPL	   	   	   	 (FPL-CRL872/A5317-IS-A339/H-SDE1GHIJ1J2J3J5M1P2RWXYZ/LB1D1-DBBB0010-N0481F360 TYE DCT SEMEB PAMPA BOSKO/N0474F380 UMOVO DCT LIKEM DCT OG UR866 NUSUR DCT SONKO UR866 SOLMA DCT AMSEN UR866 DELIX DCT BULIS DCT MABAP/N0463F400 UR722 SAK UG5 KORIS DCT SVL N10 HIJ Z230 TLD N858 DGO L176 CEGAM/N0464F340 L176 LUSEM DCT LULUT/N0431F280 DCT TUDRA DCT BEVOL UT158 AMB DCT-LFPO0637 LFPG-PBN/A1B2B3B5C1D1L1S2 NAV/RNP2 RNP1 DAT/1FANS2PDC SUR/260B RSP180 DOF/260401 REG/FHKYS EET/DRRR0050 SEL/BKGJ CODE/39AB12 RVR/075 OPR/CRL)
Output	 2026-04-01 00:51:02.269	 FF	 341.1775004662.4	 [GQNNZIZX]	 GQNNZIZX	 011250	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401005102Z-0003:previd=341.1775004662.4	 341.1775004662.4	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:52:15.563	 FF	 ANA0151	 [DNKKZQZX  DRZZZQZX]	 DNKKZQZX	 011251	 EHAMKLMF	  	 ANA0151	 349.1775004735.4	 	  	 FPL	   	   	   	 (FPL-KLM596-IS-B77W/H-SDE2E3FGHIJ3J5P2RWXYZ/LB1D1-FACT0540-N0510F290 DCT CTV DCT KODES UN186 XAVMU/N0506F310 UN186 ATUPI/N0505F320 UM436 ANVAG UN187 VNA/N0500F340 UR526 LIKAD UY339 MESIN UG861 DLA UR854 KOKAM UA604 OBUDU/N0501F340 UA604 KAN/N0495F360 UA604 MIMBA/N0495F360 UA604 AS UR978 ERKEL/N0498F360 UR978 BOD UM998 KAMER/N0502F380 DCT SUXER DCT OLNUL DCT SOSUR DCT SOFFY DCT MRM DCT MTL DCT ETREK DCT MADOT DCT MOPEM DCT CACHI DCT AVLON DCT OKRIX DCT BRY DCT CLM DCT NURMO DCT SULEX DCT VEKIN DCT ADUTO N873 FERDI Y18 DENUT-EHAM1103 EHRD-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/CPDLCX SUR/260B RSP180 CANMANDATE DOF/260401 REG/PHBVI EET/FAJA0030 FYWF0052 FNAN0207 FCCC0340 DNKK0503 DRRR0554 DAAA0649 LFFF0902 EBUR1037 EHAA1044 SEL/FLBQ CODE/484CBC OPR/KLM PER/D RALT/FACT FNLU DNKN DAAG RVR/075 RMK/TCAS)
Output	 2026-04-01 00:52:15.574	 FF	 ANA0151	 [DRRNYDYX  DRRNZPZX]	 DRRNYDYX	 011251	 EHAMKLMF	 ASS_LOCALE	 PNC040	 349.1775004735.4	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:52:15.575	 FF	 349.1775004735.4	 [DNKKZQZX]	 DNKKZQZX	 011251	 EHAMKLMF	 KANO	 NKA165	 349.1775004735.4	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:52:15.577	 FF	 ANA0151	 [DRRNYDYX  DRRNZPZX  DRRRFDPB  DRRRFDPI]	 DRRNYDYX	 011251	 EHAMKLMF	 TOPSKY-ATC	 SLT0156	 349.1775004735.4	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:52:15.579	 FF	 ANA0151	 [DRRRZQZX]	 DRRRZQZX	 011251	 EHAMKLMF	 CCR_OUEST	 ZQN042	 349.1775004735.4	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:52:15.582	 FF	 ANA0151	 [DRRNZTZX]	 DRRNZTZX	 011251	 EHAMKLMF	 TWR	 ZTN022	 349.1775004735.4	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:52:15.616	 FF	 349.1775004735.4	 [DBBBZRZX  DFFDZPCX  DFFDZPZX  DFFDZQZX  DFFDZTZX  DFFFZOUA  DFFFZQZX  DXXXZQZX  GOOVXKXX]	 DBBBZRZX	 011251	 EHAMKLMF	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401005215Z-0008:previd=349.1775004735.4	 349.1775004735.4	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:52:21.837	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;bf-oua-cn1.2311370-260401.005220	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011251	 DFFDZPZX	 ALGER	 NAA0225	 384.1775004741.9	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:52:40.761	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005126Z-1581	 [CYSJAENX]	 CYSJAENX	 011252	 FTTTFDPA	 ALGER	 NAA0226	 384.1775004760.13	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:52:42.568	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005126Z-1581	 [KIADMHYA]	 KIADMHYA	 011252	 FTTTFDPA	 ALGER	 NAA0227	 384.1775004762.16	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:52:43.848	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005126Z-1582	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011252	 FTTTFDPA	 ALGER	 NAA0228	 384.1775004762.19	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:52:45.165	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005126Z-1583	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011252	 FTTTFDPA	 ALGER	 NAA0229	 384.1775004763.23	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:52:46.958	 FF	 384.1775004741.9	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011251	 DFFDZPZX	 ALGER	 NAA0230	 316.1775004766.1	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:52:48.647	 FF	 384.1775004760.13	 [CYSJAENX]	 CYSJAENX	 011252	 FTTTFDPA	 ALGER	 NAA0231	 316.1775004766.2	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:52:50.359	 FF	 384.1775004763.23	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011252	 FTTTFDPA	 ALGER	 NAA0232	 316.1775004770.3	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:53:45.2	 FF	 384.1775004762.19	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011252	 FTTTFDPA	 ALGER	 NAA0234	 316.1775004825.5	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:19.674	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005405Z-1586	 [CYSJAENX]	 CYSJAENX	 011255	 FTTTFDPA	 ALGER	 NAA0235	 384.1775004919.53	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:20.583	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005405Z-1588	 [DRRRFDPB]	 DRRRFDPB	 011255	 FTTTFDPA	 TOPSKY-ATC	 SLT0166	 384.1775004920.56	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:20.821	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005405Z-1588	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0236	 384.1775004920.56	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:21.184	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005405Z-1589	 [DRRRFDPA]	 DRRRFDPA	 011255	 FTTTFDPA	 TOPSKY-ATC	 SLT0167	 384.1775004921.61	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:22.004	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005405Z-1589	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0237	 384.1775004921.61	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:23.188	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005405Z-1586	 [KIADMHYA]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0238	 384.1775004921.66	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:24.334	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005405Z-1587	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0239	 384.1775004921.69	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:25.518	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005405Z-1590	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0240	 384.1775004921.73	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:26.703	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005405Z-1591	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0241	 384.1775004922.78	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:32.314	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005417Z-1594	 [KIADMHYA]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0242	 384.1775004932.85	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:33.222	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005417Z-1596	 [DRRRFDPB]	 DRRRFDPB	 011255	 FTTTFDPA	 TOPSKY-ATC	 SLT0169	 384.1775004933.95	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:33.527	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005418Z-1597	 [DRRRFDPA]	 DRRRFDPA	 011255	 FTTTFDPA	 TOPSKY-ATC	 SLT0170	 384.1775004933.100	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:34.203	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005417Z-1594	 [CYSJAENX]	 CYSJAENX	 011255	 FTTTFDPA	 ALGER	 NAA0243	 384.1775004932.88	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:36.092	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005417Z-1595	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0244	 384.1775004932.91	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:38.018	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005417Z-1596	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0245	 384.1775004933.95	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:39.944	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005418Z-1597	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0246	 384.1775004933.100	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:41.87	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005418Z-1598	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0247	 384.1775004933.105	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:43.796	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401005418Z-1599	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0248	 384.1775004934.110	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:45.723	 FF	 384.1775004921.66	 [KIADMHYA]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0249	 316.1775004936.6	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:46.87	 FF	 384.1775004921.69	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0250	 316.1775004936.7	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:48.053	 FF	 384.1775004921.73	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0251	 316.1775004936.8	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:55:49.238	 FF	 384.1775004922.78	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0252	 316.1775004936.9	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:16.057	 FF	 /PRMD=GO/ADMD=ICAO/C=XX/;sn-dkr-cn1.0939902-260401.005815	 [HKJKZTZX  HTKJZTZX  HUECZQZX  HKNAZQZX]	 HKJKZTZX	 011258	 GOBDZPZX	 ADDIS-ABEBA	 NHA085	 384.1775005096.155	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:16.058	 FF	 /PRMD=GO/ADMD=ICAO/C=XX/;sn-dkr-cn1.0939902-260401.005815	 [DNKKZQZX]	 DNKKZQZX	 011258	 GOBDZPZX	 KANO	 NKA172	 384.1775005096.155	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:32.584	 FF	 /PRMD=K/ADMD=ICAO/C=XX/;SLCAMHS040100582700749601	 [DRRRZRZX]	 DRRRZRZX	 011258	 KARIXAAN	 CCR_OUEST	 ZQN050	 384.1775005112.165	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:32.584	 FF	 /PRMD=K/ADMD=ICAO/C=XX/;SLCAMHS040100582700749601	 [DNKKZQZX  DNKKZIZX  DNKKZRZX]	 DNKKZQZX	 011258	 KARIXAAN	 KANO	 NKA173	 384.1775005112.165	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:32.585	 FF	 /PRMD=K/ADMD=ICAO/C=XX/;SLCAMHS040100582700749601	 [DRRNZTZX]	 DRRNZTZX	 011258	 KARIXAAN	 TWR	 ZTN023	 384.1775005112.165	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:32.585	 FF	 /PRMD=K/ADMD=ICAO/C=XX/;SLCAMHS040100582700749601	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011258	 KARIXAAN	 ALGER	 NAA0256	 384.1775005112.165	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:32.587	 FF	 /PRMD=K/ADMD=ICAO/C=XX/;SLCAMHS040100582700749601	 [DRRRFDPB  DRRNZPZX]	 DRRRFDPB	 011258	 KARIXAAN	 TOPSKY-ATC	 SLT0177	 384.1775005112.165	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:32.588	 FF	 /PRMD=K/ADMD=ICAO/C=XX/;SLCAMHS040100582700749601	 [DRRNZPZX]	 DRRNZPZX	 011258	 KARIXAAN	 ASS_LOCALE	 PNC044	 384.1775005112.165	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:32.887	 FF	 /PRMD=K/ADMD=ICAO/C=XX/;SLCAMHS040100582700749601	 [DRRRFDPI  DRRRFDPB  DRRNYDYX]	 DRRRFDPI	 011258	 KARIXAAN	 TOPSKY-ATC	 SLT0178	 384.1775005112.171	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:32.889	 FF	 /PRMD=K/ADMD=ICAO/C=XX/;SLCAMHS040100582700749601	 [DRRNYDYX]	 DRRNYDYX	 011258	 KARIXAAN	 ASS_LOCALE	 PNC045	 384.1775005112.171	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:36.668	 FF	 /PRMD=K/ADMD=ICAO/C=XX/;SLCAMHS040100582700749601	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011258	 KARIXAAN	 ALGER	 NAA0257	 384.1775005112.171	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:42.48	 FF	 384.1775004933.105	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0259	 316.1775005122.10	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:44.406	 FF	 384.1775004934.110	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0260	 316.1775005122.11	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:58:46.295	 FF	 ANA0168	 [DBBBFPLX  DBBBZRZX  DGACFPLX  DNKKZQZX  DXXXYDYX  DXXXYQYX  DXXXZPZX  DXXXZQZX  DXXXZUZX]	 DBBBFPLX	 011256	 EDDFETHX	  	 ANA0168	 349.1775005126.24	 	  	 FPL	   	   	   	 (FPL-ETH3979-IS-B763/H-SDE1FGHIJ1J4LORVWXY/HB1D1-DXXX0450-N0459F390 DCT LM UL433 POLTO/N0455F410 DCT IKROP/N0455F410 DCT KEMOX UL433 USLOK UQ583 SOLVI DCT ASKON L558 DASTU UT139 BRO BRO1A-HAAB0503 HDAM-PBN/A1B1C1D1L1O1S2 SUR/EGPW S WXRD DOF/260401 REG/ETBBE EET/DNKK0014 FCCC0103 HSSS0324 HAAA0419 SEL/JMPS CODE/040248 OPR/ETHIOPIAN AIRLINES PER/D RALT/HUEN HAAB RMK/TCAS CARGO FLIGHT)
Output	 2026-04-01 00:58:46.303	 FF	 349.1775005126.24	 [DGACFPLX]	 DGACFPLX	 011256	 EDDFETHX	 ACCRA	 NGA139	 349.1775005126.24	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:46.304	 FF	 349.1775005126.24	 [DNKKZQZX]	 DNKKZQZX	 011256	 EDDFETHX	 KANO	 NKA174	 349.1775005126.24	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:46.331	 FF	 349.1775005126.24	 [DBBBFPLX  DBBBZRZX  DXXXYDYX  DXXXYQYX  DXXXZPZX  DXXXZQZX  DXXXZUZX]	 DBBBFPLX	 011256	 EDDFETHX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401005846Z-0027:previd=349.1775005126.24	 349.1775005126.24	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:46.332	 FF	 316.1775004936.6	 [KIADMHYA]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0261	 316.1775005122.12	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:47.478	 FF	 316.1775004936.7	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0262	 316.1775005122.13	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:48.662	 FF	 316.1775004936.8	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0263	 316.1775005122.14	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:49.846	 FF	 316.1775004936.9	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0264	 316.1775005122.15	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:52.349	 FF	 384.1775005112.171	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011258	 KARIXAAN	 ALGER	 NAA0267	 316.1775005124.19	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:56.433	 FF	 316.1775005122.12	 [KIADMHYA]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0268	 316.1775005131.20	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:58:57.579	 FF	 316.1775005122.13	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0269	 316.1775005131.21	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:59:00.799	 FF	 316.1775005131.20	 [KIADMHYA]	 KIADMHYA	 011255	 FTTTFDPA	 ALGER	 NAA0271	 316.1775005140.22	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:59:13.138	 FF	 /PRMD=GO/ADMD=ICAO/C=XX/;sn-dkr-cn1.0939903-260401.005911	 [DAAAZQZX  DTTCZQZX]	 DAAAZQZX	 011259	 GOBDZPZX	 ALGER	 NAA0274	 384.1775005153.180	 	  	 FPL	   	   	   	   
